EMPLOYEES.eid  CERTIFIED.eid  
37960	37960	
19832	19832	
11797	11797	
13838	13838	
5844	5844	
32297	32297	
1612	1612	
1027	1027	
32272	32272	
19411	19411	
1612	1612	
49015	49015	
36008	36008	
1253	1253	
32363	32363	
9016	9016	
22844	22844	
36427	36427	
29313	29313	
34106	34106	
9867	9867	
7535	7535	
33215	33215	
48891	48891	
35098	35098	
48891	48891	
7229	7229	
18854	18854	
28727	28727	
35634	35634	
25421	25421	
22492	22492	
11662	11662	
14659	14659	
12013	12013	
34496	34496	
5623	5623	
15323	15323	
13906	13906	
10402	10402	
10402	10402	
49664	49664	
44417	44417	
34496	34496	
31792	31792	
14659	14659	
14856	14856	
15418	15418	
13001	13001	
11103	11103	
14965	14965	
10402	10402	
33735	33735	
7292	7292	
38856	38856	
27554	27554	
8791	8791	
49287	49287	
15747	15747	
38190	38190	
43479	43479	
37094	37094	
40251	40251	
38733	38733	
38733	38733	
42896	42896	
36211	36211	
26512	26512	
30407	30407	
34765	34765	
32447	32447	
46876	46876	
42197	42197	
12438	12438	
39255	39255	
31579	31579	
26789	26789	
4941	4941	
48916	48916	
18512	18512	
6313	6313	
5148	5148	
31265	31265	
10449	10449	
7912	7912	
25840	25840	
379	379	
40501	40501	
6646	6646	
2429	2429	
47143	47143	
21159	21159	
34510	34510	
11609	11609	
25410	25410	
16116	16116	
41408	41408	
25500	25500	
2163	2163	
6195	6195	
45303	45303	
27181	27181	
6921	6921	
32998	32998	
2896	2896	
25744	25744	
11631	11631	
18596	18596	
4623	4623	
24620	24620	
7960	7960	
38533	38533	
45303	45303	
16116	16116	
25744	25744	
35115	35115	
18596	18596	
35601	35601	
10988	10988	
6696	6696	
45336	45336	
5793	5793	
7191	7191	
9534	9534	
44278	44278	
43929	43929	
710	710	
10599	10599	
25940	25940	
10700	10700	
710	710	
4099	4099	
36800	36800	
49501	49501	
48919	48919	
26447	26447	
18778	18778	
9281	9281	
9611	9611	
38070	38070	
12339	12339	
22220	22220	
4877	4877	
22220	22220	
48764	48764	
17484	17484	
31005	31005	
37133	37133	
32074	32074	
25558	25558	
34822	34822	
39346	39346	
38437	38437	
14644	14644	
43902	43902	
26464	26464	
40487	40487	
27217	27217	
37293	37293	
5839	5839	
43937	43937	
41864	41864	
2829	2829	
39346	39346	
4981	4981	
12829	12829	
16992	16992	
27055	27055	
22876	22876	
2401	2401	
42065	42065	
4255	4255	
18685	18685	
16038	16038	
3810	3810	
8378	8378	
33261	33261	
19386	19386	
41053	41053	
34206	34206	
38957	38957	
37710	37710	
18630	18630	
23174	23174	
9738	9738	
49816	49816	
42789	42789	
19829	19829	
8864	8864	
10505	10505	
22487	22487	
45779	45779	
22525	22525	
7892	7892	
22772	22772	
43490	43490	
39882	39882	
20771	20771	
28885	28885	
48258	48258	
43490	43490	
15633	15633	
28927	28927	
4604	4604	
12274	12274	
7632	7632	
14375	14375	
3195	3195	
24244	24244	
40401	40401	
21985	21985	
36576	36576	
18777	18777	
12415	12415	
37909	37909	
8279	8279	
41047	41047	
8279	8279	
48858	48858	
40452	40452	
30311	30311	
41047	41047	
36085	36085	
13172	13172	
20212	20212	
15378	15378	
16027	16027	
40047	40047	
49324	49324	
7532	7532	
2830	2830	
512	512	
267	267	
24893	24893	
29835	29835	
4218	4218	
4914	4914	
33297	33297	
26515	26515	
34399	34399	
40585	40585	
1478	1478	
22940	22940	
37263	37263	
6738	6738	
38331	38331	
14970	14970	
4021	4021	
39152	39152	
8036	8036	
12603	12603	
44651	44651	
14410	14410	
14230	14230	
4914	4914	
24468	24468	
26299	26299	
49989	49989	
36730	36730	
10193	10193	
42809	42809	
13816	13816	
48208	48208	
42809	42809	
2956	2956	
20229	20229	
27023	27023	
3003	3003	
34426	34426	
25304	25304	
27893	27893	
43092	43092	
25279	25279	
41625	41625	
34780	34780	
9729	9729	
49520	49520	
30724	30724	
13515	13515	
37613	37613	
8093	8093	
9010	9010	
18806	18806	
7020	7020	
39572	39572	
48055	48055	
23713	23713	
2177	2177	
2766	2766	
47073	47073	
49520	49520	
17635	17635	
34288	34288	
24619	24619	
43358	43358	
22859	22859	
28265	28265	
15764	15764	
38721	38721	
7643	7643	
45469	45469	
12739	12739	
26263	26263	
45500	45500	
9402	9402	
41140	41140	
42196	42196	
31623	31623	
3717	3717	
33972	33972	
41583	41583	
19786	19786	
13403	13403	
41583	41583	
46129	46129	
33652	33652	
31331	31331	
27733	27733	
47424	47424	
31321	31321	
44464	44464	
19199	19199	
37005	37005	
37337	37337	
33494	33494	
24241	24241	
2351	2351	
5538	5538	
22745	22745	
23672	23672	
49972	49972	
23827	23827	
42773	42773	
10347	10347	
16953	16953	
42092	42092	
37546	37546	
21912	21912	
23152	23152	
18485	18485	
35534	35534	
30384	30384	
31147	31147	
22490	22490	
46949	46949	
1157	1157	
22139	22139	
7058	7058	
7667	7667	
2340	2340	
16057	16057	
33857	33857	
2340	2340	
2340	2340	
20440	20440	
38324	38324	
44922	44922	
29528	29528	
38324	38324	
42321	42321	
47834	47834	
39623	39623	
169	169	
47861	47861	
46263	46263	
858	858	
21658	21658	
12528	12528	
49747	49747	
41134	41134	
7247	7247	
26966	26966	
21059	21059	
25683	25683	
35973	35973	
8844	8844	
28850	28850	
28850	28850	
44365	44365	
11895	11895	
23759	23759	
11757	11757	
9394	9394	
44449	44449	
48134	48134	
11085	11085	
41581	41581	
48328	48328	
16123	16123	
47938	47938	
16123	16123	
43441	43441	
42759	42759	
24347	24347	
42062	42062	
45594	45594	
35837	35837	
10004	10004	
42759	42759	
48965	48965	
41192	41192	
7335	7335	
35664	35664	
20613	20613	
41192	41192	
8657	8657	
19980	19980	
45162	45162	
44772	44772	
10004	10004	
39413	39413	
8149	8149	
47372	47372	
42062	42062	
10407	10407	
41809	41809	
11831	11831	
34725	34725	
38688	38688	
18881	18881	
46131	46131	
38358	38358	
14123	14123	
49110	49110	
29216	29216	
17088	17088	
43161	43161	
44079	44079	
15616	15616	
48102	48102	
33464	33464	
15371	15371	
1170	1170	
30047	30047	
15616	15616	
38196	38196	
13363	13363	
18881	18881	
18752	18752	
10534	10534	
18723	18723	
28561	28561	
5485	5485	
42273	42273	
10285	10285	
41942	41942	
4913	4913	
25436	25436	
30418	30418	
15218	15218	
36073	36073	
12448	12448	
18723	18723	
14602	14602	
38944	38944	
40880	40880	
25764	25764	
48128	48128	
46813	46813	
46170	46170	
7875	7875	
43328	43328	
15563	15563	
46812	46812	
1103	1103	
3265	3265	
38115	38115	
37982	37982	
15888	15888	
39328	39328	
11318	11318	
36119	36119	
11703	11703	
47666	47666	
23100	23100	
17203	17203	
38832	38832	
38782	38782	
37063	37063	
43676	43676	
18217	18217	
9503	9503	
8810	8810	
29925	29925	
46994	46994	
12497	12497	
43016	43016	
18046	18046	
44256	44256	
43676	43676	
14146	14146	
30202	30202	
47897	47897	
9503	9503	
33253	33253	
29925	29925	
19454	19454	
29925	29925	
5239	5239	
36688	36688	
21091	21091	
3637	3637	
17984	17984	
23826	23826	
21080	21080	
31823	31823	
1324	1324	
29602	29602	
49979	49979	
9540	9540	
38536	38536	
40246	40246	
22393	22393	
40865	40865	
31435	31435	
1021	1021	
19010	19010	
22111	22111	
7642	7642	
29602	29602	
17285	17285	
5683	5683	
12255	12255	
45968	45968	
27461	27461	
29803	29803	
5007	5007	
37109	37109	
7362	7362	
39847	39847	
10466	10466	
34613	34613	
33563	33563	
12472	12472	
26021	26021	
6240	6240	
32486	32486	
1578	1578	
12472	12472	
43957	43957	
34320	34320	
3330	3330	
8774	8774	
20880	20880	
6750	6750	
17743	17743	
45601	45601	
9768	9768	
30739	30739	
36984	36984	
27098	27098	
48157	48157	
17743	17743	
34111	34111	
5196	5196	
22091	22091	
44073	44073	
36984	36984	
17058	17058	
34488	34488	
47634	47634	
47985	47985	
7650	7650	
15047	15047	
18631	18631	
20460	20460	
13395	13395	
28753	28753	
23241	23241	
5647	5647	
3362	3362	
49064	49064	
35784	35784	
45166	45166	
33250	33250	
9069	9069	
48634	48634	
9840	9840	
41083	41083	
37418	37418	
10690	10690	
3002	3002	
33213	33213	
27253	27253	
26729	26729	
20597	20597	
35471	35471	
13799	13799	
43674	43674	
32250	32250	
38738	38738	
45202	45202	
1398	1398	
35471	35471	
10690	10690	
6990	6990	
2449	2449	
14124	14124	
30981	30981	
5664	5664	
3002	3002	
690	690	
9888	9888	
17831	17831	
46674	46674	
30836	30836	
10502	10502	
11985	11985	
36077	36077	
1670	1670	
10502	10502	
24449	24449	
8384	8384	
23728	23728	
21763	21763	
48646	48646	
32300	32300	
40929	40929	
3532	3532	
42225	42225	
9997	9997	
29261	29261	
32139	32139	
20473	20473	
35376	35376	
28780	28780	
25450	25450	
35123	35123	
38935	38935	
9997	9997	
29261	29261	
42812	42812	
9585	9585	
46400	46400	
47458	47458	
6395	6395	
35662	35662	
47339	47339	
42467	42467	
24861	24861	
47458	47458	
2188	2188	
41095	41095	
28299	28299	
43606	43606	
44145	44145	
12554	12554	
37881	37881	
43536	43536	
30259	30259	
5463	5463	
183	183	
39114	39114	
46395	46395	
14947	14947	
19156	19156	
15552	15552	
13912	13912	
34346	34346	
31902	31902	
16211	16211	
32291	32291	
6033	6033	
15364	15364	
29378	29378	
39875	39875	
4304	4304	
24969	24969	
27016	27016	
36513	36513	
17085	17085	
47990	47990	
27703	27703	
31847	31847	
31969	31969	
570	570	
44986	44986	
44216	44216	
491	491	
38723	38723	
28900	28900	
41604	41604	
34329	34329	
32497	32497	
20874	20874	
43120	43120	
8497	8497	
42254	42254	
41465	41465	
8497	8497	
16545	16545	
13426	13426	
31947	31947	
36846	36846	
37239	37239	
34378	34378	
28514	28514	
20999	20999	
34664	34664	
351	351	
37854	37854	
14284	14284	
34378	34378	
13924	13924	
6006	6006	
29285	29285	
8695	8695	
8695	8695	
39425	39425	
47459	47459	
27044	27044	
37854	37854	
34378	34378	
13951	13951	
38915	38915	
11833	11833	
22858	22858	
9645	9645	
19848	19848	
49852	49852	
25161	25161	
30575	30575	
12041	12041	
33376	33376	
32708	32708	
14215	14215	
3933	3933	
19060	19060	
21038	21038	
20985	20985	
11400	11400	
5141	5141	
33212	33212	
29570	29570	
21178	21178	
30749	30749	
13862	13862	
10878	10878	
21090	21090	
16610	16610	
32935	32935	
34652	34652	
16610	16610	
1833	1833	
43703	43703	
33945	33945	
21038	21038	
49672	49672	
22292	22292	
41897	41897	
16196	16196	
23499	23499	
33000	33000	
48887	48887	
39952	39952	
4012	4012	
16224	16224	
16196	16196	
46747	46747	
18941	18941	
1625	1625	
46011	46011	
33000	33000	
34325	34325	
47631	47631	
43848	43848	
36753	36753	
13920	13920	
47209	47209	
15524	15524	
13920	13920	
6702	6702	
39487	39487	
1477	1477	
48592	48592	
41387	41387	
4936	4936	
15771	15771	
33436	33436	
44515	44515	
17331	17331	
33993	33993	
13728	13728	
49335	49335	
6702	6702	
15771	15771	
23922	23922	
25449	25449	
26812	26812	
37045	37045	
12982	12982	
15994	15994	
847	847	
37818	37818	
34198	34198	
43700	43700	
33650	33650	
11915	11915	
17564	17564	
45378	45378	
2945	2945	
43605	43605	
12507	12507	
13010	13010	
5359	5359	
41613	41613	
6368	6368	
21422	21422	
6027	6027	
40671	40671	
36754	36754	
2408	2408	
14064	14064	
20322	20322	
15907	15907	
20484	20484	
46859	46859	
2349	2349	
35917	35917	
26265	26265	
5465	5465	
34617	34617	
35375	35375	
34127	34127	
23410	23410	
18167	18167	
9931	9931	
46259	46259	
42170	42170	
12033	12033	
30717	30717	
26686	26686	
2349	2349	
4422	4422	
39522	39522	
39556	39556	
13469	13469	
30362	30362	
28611	28611	
2209	2209	
18956	18956	
29162	29162	
25346	25346	
27394	27394	
46861	46861	
7397	7397	
38452	38452	
16195	16195	
9132	9132	
7263	7263	
46530	46530	
17126	17126	
11211	11211	
30996	30996	
9132	9132	
21899	21899	
19810	19810	
32973	32973	
13659	13659	
16233	16233	
24500	24500	
38772	38772	
41794	41794	
27276	27276	
15979	15979	
29620	29620	
49811	49811	
18882	18882	
49242	49242	
39282	39282	
12259	12259	
40120	40120	
39282	39282	
20308	20308	
14195	14195	
34475	34475	
3824	3824	
3510	3510	
31027	31027	
27983	27983	
6945	6945	
7547	7547	
43018	43018	
41729	41729	
16893	16893	
49654	49654	
47199	47199	
16893	16893	
28370	28370	
22211	22211	
28283	28283	
481	481	
3824	3824	
43263	43263	
37160	37160	
36272	36272	
34597	34597	
1928	1928	
16061	16061	
47156	47156	
7176	7176	
23609	23609	
15365	15365	
27390	27390	
8851	8851	
46243	46243	
25730	25730	
26083	26083	
26971	26971	
14152	14152	
26971	26971	
7934	7934	
2800	2800	
19151	19151	
1167	1167	
14579	14579	
35756	35756	
31124	31124	
25347	25347	
26838	26838	
41881	41881	
2619	2619	
2619	2619	
47158	47158	
743	743	
26224	26224	
47099	47099	
6277	6277	
14758	14758	
44215	44215	
48613	48613	
12919	12919	
16963	16963	
41881	41881	
15067	15067	
36141	36141	
16801	16801	
47099	47099	
38356	38356	
34527	34527	
42707	42707	
1846	1846	
29253	29253	
46271	46271	
23501	23501	
36865	36865	
23960	23960	
23224	23224	
28751	28751	
5933	5933	
26933	26933	
28751	28751	
13981	13981	
35598	35598	
14348	14348	
35598	35598	
30167	30167	
4268	4268	
16104	16104	
9322	9322	
3346	3346	
5692	5692	
11330	11330	
33094	33094	
9698	9698	
135	135	
38414	38414	
19543	19543	
32881	32881	
46978	46978	
29312	29312	
9698	9698	
6548	6548	
42504	42504	
38349	38349	
32683	32683	
31232	31232	
47112	47112	
7555	7555	
5847	5847	
4380	4380	
28183	28183	
36627	36627	
555	555	
16900	16900	
21308	21308	
4723	4723	
23706	23706	
43343	43343	
490	490	
9694	9694	
24902	24902	
28260	28260	
11147	11147	
21308	21308	
6168	6168	
28994	28994	
40603	40603	
16918	16918	
9431	9431	
479	479	
17560	17560	
4723	4723	
14785	14785	
409	409	
17375	17375	
48635	48635	
4523	4523	
12540	12540	
22623	22623	
30771	30771	
18414	18414	
41462	41462	
30771	30771	
3154	3154	
6521	6521	
7242	7242	
24599	24599	
34238	34238	
27728	27728	
10842	10842	
46548	46548	
2302	2302	
43834	43834	
2302	2302	
31884	31884	
27728	27728	
36884	36884	
15168	15168	
45942	45942	
43834	43834	
2221	2221	
3751	3751	
33813	33813	
43831	43831	
11628	11628	
30317	30317	
35939	35939	
16589	16589	
17252	17252	
49867	49867	
33338	33338	
9387	9387	
42036	42036	
20791	20791	
44239	44239	
362	362	
13445	13445	
28595	28595	
33338	33338	
28947	28947	
25387	25387	
7652	7652	
15311	15311	
18883	18883	
32470	32470	
2271	2271	
17754	17754	
16950	16950	
40772	40772	
15485	15485	
35644	35644	
1201	1201	
20698	20698	
34375	34375	
18092	18092	
8020	8020	
27359	27359	
38712	38712	
7257	7257	
24160	24160	
38712	38712	
8309	8309	
45153	45153	
43221	43221	
23045	23045	
5706	5706	
27359	27359	
34948	34948	
6081	6081	
5864	5864	
3276	3276	
11651	11651	
30493	30493	
28951	28951	
15767	15767	
27414	27414	
13598	13598	
34138	34138	
7832	7832	
20280	20280	
5081	5081	
4170	4170	
48747	48747	
49100	49100	
18820	18820	
28951	28951	
15213	15213	
36566	36566	
3311	3311	
45283	45283	
2777	2777	
27163	27163	
14170	14170	
7739	7739	
43917	43917	
2777	2777	
38645	38645	
13248	13248	
39475	39475	
20640	20640	
13359	13359	
16039	16039	
26010	26010	
34080	34080	
43917	43917	
17601	17601	
19445	19445	
20424	20424	
20968	20968	
28252	28252	
29451	29451	
4196	4196	
11781	11781	
48418	48418	
19752	19752	
6439	6439	
30050	30050	
24592	24592	
6439	6439	
1469	1469	
32266	32266	
14918	14918	
49760	49760	
10339	10339	
21992	21992	
6983	6983	
14297	14297	
17326	17326	
1869	1869	
10128	10128	
19277	19277	
15787	15787	
44628	44628	
27231	27231	
5884	5884	
5080	5080	
49277	49277	
199	199	
24065	24065	
43269	43269	
44628	44628	
43323	43323	
34921	34921	
13462	13462	
1748	1748	
15474	15474	
16194	16194	
15139	15139	
11717	11717	
9673	9673	
15787	15787	
26499	26499	
39266	39266	
41686	41686	
24724	24724	
10568	10568	
24625	24625	
33784	33784	
26943	26943	
37655	37655	
31532	31532	
8588	8588	
29354	29354	
3823	3823	
41167	41167	
5499	5499	
34141	34141	
27324	27324	
37600	37600	
43157	43157	
47260	47260	
20273	20273	
36866	36866	
40903	40903	
20117	20117	
33822	33822	
28222	28222	
6952	6952	
9074	9074	
8628	8628	
11592	11592	
16214	16214	
4194	4194	
43157	43157	
28222	28222	
1002	1002	
6864	6864	
34777	34777	
31740	31740	
41071	41071	
21387	21387	
45248	45248	
34148	34148	
29673	29673	
44486	44486	
27579	27579	
6048	6048	
39700	39700	
26849	26849	
5428	5428	
43627	43627	
26849	26849	
35196	35196	
8664	8664	
48421	48421	
32651	32651	
16363	16363	
22554	22554	
33519	33519	
43232	43232	
26955	26955	
33519	33519	
506	506	
47991	47991	
25574	25574	
40862	40862	
13472	13472	
21990	21990	
33606	33606	
7593	7593	
32513	32513	
21795	21795	
14199	14199	
27965	27965	
25620	25620	
37931	37931	
16819	16819	
29323	29323	
29457	29457	
2283	2283	
19355	19355	
23206	23206	
12752	12752	
24185	24185	
16860	16860	
3789	3789	
16819	16819	
35810	35810	
6107	6107	
3956	3956	
8056	8056	
15922	15922	
3956	3956	
35983	35983	
26788	26788	
47240	47240	
20813	20813	
10463	10463	
20030	20030	
35082	35082	
26398	26398	
12071	12071	
19901	19901	
33682	33682	
1485	1485	
26311	26311	
41714	41714	
16628	16628	
27292	27292	
34891	34891	
16575	16575	
2681	2681	
6307	6307	
49693	49693	
27454	27454	
30614	30614	
41950	41950	
38969	38969	
16759	16759	
47749	47749	
7743	7743	
36323	36323	
48536	48536	
49693	49693	
8305	8305	
18885	18885	
29516	29516	
12542	12542	
8997	8997	
48536	48536	
2479	2479	
40449	40449	
37891	37891	
11756	11756	
42405	42405	
40267	40267	
28679	28679	
35389	35389	
26664	26664	
25833	25833	
46035	46035	
2938	2938	
18913	18913	
28843	28843	
4600	4600	
45458	45458	
49211	49211	
35498	35498	
42745	42745	
46035	46035	
25833	25833	
29103	29103	
26017	26017	
20934	20934	
28679	28679	
46738	46738	
49211	49211	
21650	21650	
28554	28554	
43781	43781	
19352	19352	
9963	9963	
40719	40719	
7403	7403	
46492	46492	
21878	21878	
8696	8696	
44135	44135	
29679	29679	
5109	5109	
13406	13406	
35988	35988	
28074	28074	
23668	23668	
19869	19869	
2717	2717	
8311	8311	
926	926	
42187	42187	
4889	4889	
31952	31952	
20417	20417	
9911	9911	
10831	10831	
4972	4972	
45176	45176	
44584	44584	
13002	13002	
1436	1436	
2717	2717	
4509	4509	
14416	14416	
49401	49401	
4889	4889	
16177	16177	
29846	29846	
28912	28912	
48277	48277	
29294	29294	
49220	49220	
14472	14472	
23283	23283	
42174	42174	
27236	27236	
38950	38950	
1175	1175	
27318	27318	
26880	26880	
46316	46316	
1382	1382	
24304	24304	
30064	30064	
49003	49003	
8038	8038	
27536	27536	
1882	1882	
37855	37855	
30121	30121	
45519	45519	
45519	45519	
44498	44498	
2921	2921	
23684	23684	
34520	34520	
14211	14211	
45444	45444	
5070	5070	
27358	27358	
32034	32034	
37879	37879	
34377	34377	
32904	32904	
16873	16873	
37344	37344	
19637	19637	
26555	26555	
1845	1845	
48076	48076	
10664	10664	
6398	6398	
26362	26362	
8362	8362	
15086	15086	
17313	17313	
45476	45476	
28414	28414	
16719	16719	
11092	11092	
31917	31917	
9496	9496	
247	247	
41671	41671	
37514	37514	
49017	49017	
48366	48366	
10664	10664	
31917	31917	
24789	24789	
40916	40916	
36938	36938	
4371	4371	
42547	42547	
29704	29704	
13517	13517	
45736	45736	
41305	41305	
46234	46234	
1457	1457	
17263	17263	
35735	35735	
17263	17263	
32097	32097	
45626	45626	
5583	5583	
4507	4507	
7796	7796	
9386	9386	
5583	5583	
37526	37526	
2810	2810	
18528	18528	
34509	34509	
48649	48649	
7634	7634	
30117	30117	
11648	11648	
46248	46248	
26954	26954	
35303	35303	
34509	34509	
22505	22505	
46248	46248	
32894	32894	
28979	28979	
1829	1829	
6660	6660	
29841	29841	
33403	33403	
13933	13933	
1936	1936	
11889	11889	
1936	1936	
19193	19193	
19574	19574	
44358	44358	
22224	22224	
21164	21164	
45390	45390	
42748	42748	
23455	23455	
46818	46818	
19193	19193	
11970	11970	
23543	23543	
20201	20201	
12968	12968	
26182	26182	
20201	20201	
37796	37796	
40014	40014	
33579	33579	
2799	2799	
45884	45884	
33579	33579	
18063	18063	
9774	9774	
41790	41790	
19652	19652	
20873	20873	
19236	19236	
38540	38540	
21188	21188	
37098	37098	
47124	47124	
13954	13954	
37182	37182	
34486	34486	
26427	26427	
47124	47124	
7952	7952	
4439	4439	
7096	7096	
34601	34601	
25086	25086	
9015	9015	
8710	8710	
12276	12276	
12	12	
15011	15011	
41501	41501	
43651	43651	
35893	35893	
8763	8763	
35013	35013	
16511	16511	
7132	7132	
16999	16999	
5052	5052	
12225	12225	
33862	33862	
28259	28259	
47838	47838	
5052	5052	
4756	4756	
24424	24424	
8199	8199	
33267	33267	
49856	49856	
48370	48370	
29674	29674	
20396	20396	
5810	5810	
11331	11331	
2895	2895	
29674	29674	
141	141	
49461	49461	
2158	2158	
42471	42471	
6091	6091	
35591	35591	
6091	6091	
14200	14200	
8936	8936	
40462	40462	
35187	35187	
6154	6154	
35322	35322	
6806	6806	
47850	47850	
11041	11041	
13777	13777	
23824	23824	
23207	23207	
31583	31583	
33239	33239	
45256	45256	
2338	2338	
18566	18566	
3770	3770	
22836	22836	
32699	32699	
5754	5754	
22244	22244	
33239	33239	
13777	13777	
42142	42142	
40988	40988	
23746	23746	
12241	12241	
31323	31323	
18794	18794	
2097	2097	
31323	31323	
27089	27089	
2723	2723	
8857	8857	
30514	30514	
14783	14783	
9765	9765	
38160	38160	
13249	13249	
4273	4273	
25716	25716	
19237	19237	
26554	26554	
28630	28630	
39686	39686	
39002	39002	
21485	21485	
19341	19341	
23899	23899	
12111	12111	
45829	45829	
38568	38568	
11626	11626	
15916	15916	
32789	32789	
43635	43635	
23812	23812	
13271	13271	
12021	12021	
9213	9213	
37448	37448	
33581	33581	
38646	38646	
20185	20185	
33767	33767	
28460	28460	
18472	18472	
4885	4885	
35879	35879	
44217	44217	
18907	18907	
33767	33767	
16390	16390	
30265	30265	
16390	16390	
18472	18472	
49567	49567	
10148	10148	
25270	25270	
24575	24575	
30526	30526	
49425	49425	
37165	37165	
47566	47566	
8186	8186	
23857	23857	
49344	49344	
22983	22983	
29805	29805	
47373	47373	
17855	17855	
8186	8186	
22335	22335	
45156	45156	
16465	16465	
20469	20469	
45867	45867	
47501	47501	
39312	39312	
26754	26754	
15192	15192	
30408	30408	
28132	28132	
11176	11176	
7195	7195	
12756	12756	
21474	21474	
9461	9461	
24593	24593	
14561	14561	
36571	36571	
44348	44348	
7002	7002	
20527	20527	
13496	13496	
16164	16164	
23470	23470	
13279	13279	
20641	20641	
8312	8312	
1023	1023	
38268	38268	
24043	24043	
30830	30830	
26798	26798	
31282	31282	
9623	9623	
24043	24043	
20641	20641	
39430	39430	
27954	27954	
21434	21434	
27376	27376	
8235	8235	
35452	35452	
16949	16949	
19410	19410	
30220	30220	
20910	20910	
47688	47688	
24092	24092	
13821	13821	
34436	34436	
28619	28619	
18657	18657	
15253	15253	
9862	9862	
2662	2662	
6911	6911	
35367	35367	
11697	11697	
43202	43202	
4239	4239	
17384	17384	
23171	23171	
15054	15054	
48785	48785	
6909	6909	
43799	43799	
36298	36298	
12806	12806	
37926	37926	
48097	48097	
12475	12475	
48372	48372	
34592	34592	
32364	32364	
45470	45470	
12245	12245	
9789	9789	
22433	22433	
10614	10614	
45557	45557	
42020	42020	
22433	22433	
33167	33167	
26858	26858	
11665	11665	
11906	11906	
26560	26560	
46943	46943	
7205	7205	
11906	11906	
4135	4135	
14660	14660	
2290	2290	
2290	2290	
25664	25664	
39881	39881	
34599	34599	
572	572	
39281	39281	
42593	42593	
37453	37453	
41117	41117	
9285	9285	
16095	16095	
2946	2946	
43375	43375	
25664	25664	
17760	17760	
21423	21423	
